Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2000-01-28 00:00:00+09:00,3953.5558402464562,4121.792258980348,3883.4573324406683,4079.733154296875,38315000,0.0,0.0
2000-01-31 00:00:00+09:00,3953.5559318296373,4016.6445903162803,3897.4771242859542,3911.496826171875,39630000,0.0,0.0
2000-02-01 00:00:00+09:00,3925.5175781250005,3981.596400669643,3687.182582310268,3729.24169921875,71470000,0.0,0.0
2000-02-02 00:00:00+09:00,3659.1423214285714,3764.290089285714,3582.0339583333334,3680.171875,64105000,0.0,0.0
2000-02-03 00:00:00+09:00,3680.1724261010604,3827.3793231451027,3483.89656337567,3596.05419921875,142765000,0.0,0.0
2000-02-04 00:00:00+09:00,3596.0541992187505,3596.0541992187505,3596.0541992187505,3596.05419921875,0,0.0,0.0
2000-02-07 00:00:00+09:00,3603.0640748002147,3736.251268226682,3532.9655519441794,3673.16259765625,64140000,0.0,0.0
2000-02-08 00:00:00+09:00,3743.26190219268,3841.399854684623,3722.232340944406,3806.3505859375,58460000,0.0,0.0
2000-02-09 00:00:00+09:00,3897.4799975415212,4009.6376953125,3841.4011486560316,4009.6376953125,51050000,0.0,0.0
2000-02-10 00:00:00+09:00,3967.5772433810766,4121.794026692709,3925.5181206597226,4037.67578125,61845000,0.0,0.0
2000-02-11 00:00:00+09:00,4177.872388980263,4177.872388980263,3981.5965049342108,3995.6162109375,34660000,0.0,0.0
2000-02-14 00:00:00+09:00,3925.5172876974907,3967.5764014942492,3743.2611279115354,3771.300537109375,44140000,0.0,0.0
2000-02-15 00:00:00+09:00,3771.300383112981,3799.3397911658653,3603.063934795673,3645.123046875,38315000,0.0,0.0
2000-02-16 00:00:00+09:00,3631.10209765625,3645.1217968749997,3350.70811328125,3504.9248046875,73115000,0.0,0.0
2000-02-17 00:00:00+09:00,3462.8667155588705,3575.0243419737326,3441.8371606060837,3561.004638671875,65185000,0.0,0.0
2000-02-18 00:00:00+09:00,3764.2906452682782,3946.5468031397404,3617.083748525943,3715.2216796875,108750000,0.0,0.0
2000-02-21 00:00:00+09:00,3645.123447516026,3687.182564218134,3525.9559501933863,3553.995361328125,26485000,0.0,0.0
2000-02-22 00:00:00+09:00,3504.9264430999756,3673.1629123687744,3504.9264430999756,3589.044677734375,24180000,0.0,0.0
2000-02-23 00:00:00+09:00,3659.143525238631,3687.182939225134,3575.025283279122,3603.064697265625,27720000,0.0,0.0
2000-02-24 00:00:00+09:00,3589.044625246548,3673.1628586507645,3546.98550854444,3553.995361328125,26075000,0.0,0.0
2000-02-25 00:00:00+09:00,3561.005266189575,3610.074236392975,3490.9067373275757,3589.044677734375,27875000,0.0,0.0
2000-02-28 00:00:00+09:00,3504.9278259277344,3539.9771041870117,3364.730712890625,3364.730712890625,30140000,0.0,0.0
2000-02-29 00:00:00+09:00,3434.827914237976,3603.064383506775,3392.7687969207764,3589.044677734375,51820000,0.0,0.0
2000-03-01 00:00:00+09:00,3589.044677734375,3589.044677734375,3589.044677734375,3589.044677734375,0,0.0,0.0
2000-03-02 00:00:00+09:00,4121.79296875,4121.79296875,3869.4382971938776,4121.79296875,117750000,0.0,0.0
2000-03-03 00:00:00+09:00,4346.106656901042,4381.155904134114,4121.791474609375,4205.90966796875,140990000,0.0,0.0
2000-03-06 00:00:00+09:00,4205.91417677859,4240.963461585078,3925.519898326684,3953.559326171875,39150000,0.0,0.0
2000-03-07 00:00:00+09:00,3925.518377446619,3953.5577944283805,3841.4001265013344,3939.5380859375,30070000,0.0,0.0
2000-03-08 00:00:00+09:00,3869.4379750844596,4205.910842483108,3855.4182722761825,4149.83203125,32460000,0.0,0.0
2000-03-09 00:00:00+09:00,4184.882984527913,4191.892838773354,3939.5380859375,3939.5380859375,55890000,0.0,0.0
2000-03-10 00:00:00+09:00,4058.704307804039,4065.7141598037006,3869.4383038131773,3883.4580078125,28605000,0.0,0.0
2000-03-13 00:00:00+09:00,3841.3988277479493,3848.4086796234014,3617.0835677334703,3631.103271484375,32215000,0.0,0.0
2000-03-14 00:00:00+09:00,3624.0934051103645,3771.30029390595,3617.083553262956,3652.1328125,30060000,0.0,0.0
2000-03-15 00:00:00+09:00,3645.1223234953704,3785.3193359375,3589.043518518519,3785.3193359375,46105000,0.0,0.0
2000-03-16 00:00:00+09:00,3841.398140914352,3869.437543402778,3757.279933449074,3785.3193359375,28795000,0.0,0.0
2000-03-17 00:00:00+09:00,3883.457050852532,3897.476751397126,3785.319147040374,3841.39794921875,24080000,0.0,0.0
2000-03-20 00:00:00+09:00,3925.518026722615,4002.6264165332377,3876.4490513885826,3967.5771484375,26365000,0.0,0.0
2000-03-21 00:00:00+09:00,3995.615632971939,4163.852080676021,3932.526965082908,4121.79296875,44925000,0.0,0.0
2000-03-22 00:00:00+09:00,4177.872413684476,4416.207417149698,4121.793589339718,4346.10888671875,86975000,0.0,0.0
2000-03-23 00:00:00+09:00,4542.384771925404,4612.483302356351,4346.10888671875,4346.10888671875,64950000,0.0,0.0
2000-03-24 00:00:00+09:00,4430.227694163603,4991.0160098805145,4332.089738913143,4766.70068359375,90260000,0.0,0.0
2000-03-27 00:00:00+09:00,4878.858346737133,4934.937178308824,4696.602144129136,4766.70068359375,67730000,0.0,0.0
2000-03-28 00:00:00+09:00,4836.798666985243,5089.153380045342,4780.719841860776,4927.9267578125,74425000,0.0,0.0
2000-03-29 00:00:00+09:00,4927.925730892011,5383.566090078329,4892.876472493064,5369.54638671875,78090000,0.0,0.0
2000-03-30 00:00:00+09:00,5271.407812500001,5299.447215757979,4941.94482421875,4941.94482421875,74645000,0.0,0.0
2000-03-31 00:00:00+09:00,4766.700093283583,4955.966126399254,4661.552297108209,4696.6015625,63855000,0.0,0.0
2000-04-03 00:00:00+09:00,4850.818252090669,5131.212370708627,4808.759134297976,4976.99560546875,56805000,0.0,0.0
2000-04-04 00:00:00+09:00,4906.897762522978,5110.183526970359,4668.5627283432905,4766.70068359375,58340000,0.0,0.0
2000-04-05 00:00:00+09:00,4766.70068359375,4766.70068359375,4766.70068359375,4766.70068359375,0,0.0,0.0
2000-04-06 00:00:00+09:00,4808.7598928120315,4878.858433523577,4682.58251953125,4682.58251953125,47235000,0.0,0.0
2000-04-07 00:00:00+09:00,4808.757371690539,5089.151387532553,4752.678568522136,5047.09228515625,42355000,0.0,0.0
2000-04-10 00:00:00+09:00,5257.3889327375855,5257.3889327375855,5047.093375428082,5117.19189453125,35885000,0.0,0.0
2000-04-11 00:00:00+09:00,5047.0941351232395,5047.0941351232395,4871.847810987016,4976.99560546875,29075000,0.0,0.0
2000-04-12 00:00:00+09:00,4878.857368171129,4927.926335954459,4808.758842766371,4843.80810546875,35250000,0.0,0.0
2000-04-13 00:00:00+09:00,4843.80810546875,4843.80810546875,4843.80810546875,4843.80810546875,0,0.0,0.0
2000-04-14 00:00:00+09:00,4626.501940644968,4682.580752046725,4388.1669921875,4388.1669921875,62365000,0.0,0.0
2000-04-17 00:00:00+09:00,3799.3392342830048,4030.664316813151,3743.2604263969088,3869.437744140625,78050000,0.0,0.0
2000-04-18 00:00:00+09:00,4346.108818812086,4374.148230546358,4107.773819070778,4233.951171875,73730000,0.0,0.0
2000-04-19 00:00:00+09:00,4416.205151367188,4528.362742513021,4107.771775716145,4205.90966796875,60615000,0.0,0.0
2000-04-20 00:00:00+09:00,4177.872521283223,4318.069585755814,4149.833108388704,4219.931640625,37335000,0.0,0.0
2000-04-21 00:00:00+09:00,4247.9703012009295,4332.088524987087,4184.881633361312,4240.96044921875,26425000,0.0,0.0
2000-04-24 00:00:00+09:00,4184.881593901536,4226.940705398033,4037.674703663793,4065.714111328125,27830000,0.0,0.0
2000-04-25 00:00:00+09:00,3939.5396122492793,4037.6776097074467,3869.441042636303,3953.559326171875,34900000,0.0,0.0
2000-04-26 00:00:00+09:00,4079.73383265904,4107.773240443638,3925.51708984375,3925.51708984375,39290000,0.0,0.0
2000-04-27 00:00:00+09:00,3869.437543402778,3995.6148546006943,3785.3193359375,3785.3193359375,54110000,0.0,0.0
2000-04-28 00:00:00+09:00,3855.417195638021,4276.008162434896,3827.3777978515623,4205.90966796875,75530000,0.0,0.0
2000-05-01 00:00:00+09:00,4205.90966796875,4205.90966796875,4205.90966796875,4205.90966796875,0,0.0,0.0
2000-05-02 00:00:00+09:00,4346.108196282842,4577.433309955962,4290.029380846935,4402.18701171875,72335000,0.0,0.0
2000-05-03 00:00:00+09:00,4374.147982402913,4388.167687474717,4269.000194364381,4332.0888671875,26585000,0.0,0.0
2000-05-04 00:00:00+09:00,4360.128277331109,4458.266212833738,4304.049457043891,4332.0888671875,26100000,0.0,0.0
2000-05-05 00:00:00+09:00,4332.0888671875,4332.0888671875,4332.0888671875,4332.0888671875,0,0.0,0.0
2000-05-08 00:00:00+09:00,4486.305259146341,4696.600818168827,4416.20673947218,4598.462890625,52695000,0.0,0.0
2000-05-09 00:00:00+09:00,4598.462890625,4598.462890625,4598.462890625,4598.462890625,0,0.0,0.0
2000-05-10 00:00:00+09:00,4430.226790108268,4479.295757720227,4395.177527528297,4451.25634765625,27620000,0.0,0.0
2000-05-11 00:00:00+09:00,4451.25634765625,4451.25634765625,4451.25634765625,4451.25634765625,0,0.0,0.0
2000-05-12 00:00:00+09:00,4500.326018098112,4514.345725319602,4318.06982421875,4318.06982421875,47170000,0.0,0.0
2000-05-15 00:00:00+09:00,4409.195991847826,4577.432404891304,4360.127038043478,4514.34375,47120000,0.0,0.0
2000-05-16 00:00:00+09:00,4563.414919146369,4766.70068359375,4563.414919146369,4766.70068359375,39620000,0.0,0.0
2000-05-17 00:00:00+09:00,4906.895208634393,5145.230118768063,4850.81640625,4850.81640625,76235000,0.0,0.0
2000-05-18 00:00:00+09:00,4724.641559914981,4906.897762522978,4682.582436236214,4766.70068359375,36580000,0.0,0.0
2000-05-19 00:00:00+09:00,4724.640697180706,4836.79833984375,4626.502759850543,4836.79833984375,41450000,0.0,0.0
2000-05-22 00:00:00+09:00,4710.62054910045,4787.72892118394,4640.522029024551,4675.5712890625,36385000,0.0,0.0
2000-05-23 00:00:00+09:00,4556.405859681132,4696.602963055936,4451.258032150029,4472.28759765625,41290000,0.0,0.0
2000-05-24 00:00:00+09:00,4318.069474546371,4465.276388451361,4149.833001512096,4346.10888671875,72150000,0.0,0.0
2000-05-25 00:00:00+09:00,4437.234699707031,4472.283946940104,4156.840721842448,4205.90966796875,85965000,0.0,0.0
2000-05-26 00:00:00+09:00,4135.812648228237,4198.901315743583,3925.51708984375,3925.51708984375,67100000,0.0,0.0
2000-05-29 00:00:00+09:00,3687.183287903503,3981.5971626030223,3673.163579584478,3827.38037109375,67130000,0.0,0.0
2000-05-30 00:00:00+09:00,3827.3803710937505,3827.3803710937505,3827.3803710937505,3827.38037109375,0,0.0,0.0
2000-05-31 00:00:00+09:00,4205.912166446835,4409.197921158431,4177.872752003856,4318.06982421875,83935000,0.0,0.0
2000-06-01 00:00:00+09:00,4346.108506944444,4493.315407986111,4290.029687499999,4416.20703125,50230000,0.0,0.0
2000-06-02 00:00:00+09:00,4689.590936113341,4836.7978264846115,4563.4136015093945,4640.52197265625,84385000,0.0,0.0
2000-06-05 00:00:00+09:00,4850.816968425445,4892.876075088094,4682.580541774852,4724.6396484375,48010000,0.0,0.0
2000-06-06 00:00:00+09:00,4724.6396484375,4724.6396484375,4724.6396484375,4724.6396484375,0,0.0,0.0
2000-06-07 00:00:00+09:00,4626.503604664522,4892.878054630055,4563.414919146369,4766.70068359375,53365000,0.0,0.0
2000-06-08 00:00:00+09:00,4668.561176481145,4878.856724971287,4577.43310546875,4577.43310546875,58550000,0.0,0.0
2000-06-09 00:00:00+09:00,4626.5022369123935,4934.935719373219,4577.433273793626,4920.916015625,63860000,0.0,0.0
2000-06-12 00:00:00+09:00,5047.094325886648,5103.173151729833,4927.926820969879,5040.08447265625,49515000,0.0,0.0
2000-06-13 00:00:00+09:00,4948.9560546875,4976.9954657622175,4815.768852082596,4948.9560546875,42495000,0.0,0.0
2000-06-14 00:00:00+09:00,5068.123389438809,5355.52734375,4969.9854538203535,5355.52734375,63020000,0.0,0.0
2000-06-15 00:00:00+09:00,5299.446621093751,5299.446621093751,4906.89501953125,4906.89501953125,61225000,0.0,0.0
2000-06-16 00:00:00+09:00,4836.797266204563,4878.856372867211,4703.610095106176,4724.6396484375,66455000,0.0,0.0
2000-06-19 00:00:00+09:00,4626.503031716418,4871.847889458955,4591.453766324627,4696.6015625,53560000,0.0,0.0
2000-06-20 00:00:00+09:00,4864.837618445816,5033.074077873337,4787.7292412082015,5005.03466796875,59790000,0.0,0.0
2000-06-21 00:00:00+09:00,5117.190327617409,5173.269125728284,4955.963783048641,4962.9736328125,37585000,0.0,0.0
2000-06-22 00:00:00+09:00,5075.134085915306,5096.163647044789,4878.858182040128,4934.93701171875,33635000,0.0,0.0
2000-06-23 00:00:00+09:00,4892.875319475446,4913.904869559152,4808.757119140625,4906.89501953125,29215000,0.0,0.0
2000-06-26 00:00:00+09:00,4976.994178549758,5159.250303398058,4899.885818037014,5054.1025390625,39980000,0.0,0.0
2000-06-27 00:00:00+09:00,5131.213956694596,5215.332218279754,5040.085839977342,5124.2041015625,45535000,0.0,0.0
2000-06-28 00:00:00+09:00,5061.113600710605,5285.4288849526265,5061.113600710605,5271.4091796875,47295000,0.0,0.0
2000-06-29 00:00:00+09:00,5327.488265604139,5425.626207338953,5173.271500020862,5250.3798828125,61120000,0.0,0.0
2000-06-30 00:00:00+09:00,5215.332078887195,5285.430628334603,5110.184254716082,5173.27294921875,35250000,0.0,0.0
2000-07-03 00:00:00+09:00,5215.3295625,5292.4379296875,5201.309859375,5257.388671875,25975000,0.0,0.0
2000-07-04 00:00:00+09:00,5327.487510629252,5341.507214604592,5152.2412109375,5152.2412109375,32810000,0.0,0.0
2000-07-05 00:00:00+09:00,5180.28090301144,5271.40898384926,5152.24149352288,5208.3203125,24895000,0.0,0.0
2000-07-06 00:00:00+09:00,5075.13278306935,5152.241154082834,5033.073671607449,5117.19189453125,60340000,0.0,0.0
2000-07-07 00:00:00+09:00,5145.2322467306385,5229.3504850968075,5068.123861561651,5159.251953125,40580000,0.0,0.0
2000-07-10 00:00:00+09:00,5215.328721217105,5348.51587942023,5194.299169921875,5327.486328125,42505000,0.0,0.0
2000-07-11 00:00:00+09:00,5313.467424758808,5425.625048500419,5222.33935546875,5222.33935546875,34945000,0.0,0.0
2000-07-12 00:00:00+09:00,5271.409113219895,5369.547048838351,5229.349997954842,5355.52734375,40140000,0.0,0.0
2000-07-13 00:00:00+09:00,5397.5849395437335,5523.762249818782,5306.456882122866,5439.64404296875,48805000,0.0,0.0
2000-07-14 00:00:00+09:00,5453.6650791597685,5495.724192880795,5285.4286242756625,5292.4384765625,30425000,0.0,0.0
2000-07-17 00:00:00+09:00,5292.4384765625,5292.4384765625,5292.4384765625,5292.4384765625,0,0.0,0.0
2000-07-18 00:00:00+09:00,5292.438277584618,5341.507241747654,5215.329905328418,5229.349609375,19605000,0.0,0.0
2000-07-19 00:00:00+09:00,5292.438277584618,5341.507241747654,5215.329905328418,5229.349609375,19605000,0.0,0.0
2000-07-20 00:00:00+09:00,4948.955982506794,4984.005245838995,4794.739223845108,4836.79833984375,40315000,0.0,0.0
2000-07-21 00:00:00+09:00,4878.855807442196,4941.944460124639,4738.658801481214,4850.81640625,48395000,0.0,0.0
2000-07-24 00:00:00+09:00,4654.543832043495,4724.642383730897,4458.26788731877,4472.28759765625,49015000,0.0,0.0
2000-07-25 00:00:00+09:00,4423.216567507216,4486.305234872611,4290.029380846935,4402.18701171875,56735000,0.0,0.0
2000-07-26 00:00:00+09:00,4486.305820610687,4612.483171815363,4458.26640923187,4591.45361328125,54745000,0.0,0.0
2000-07-27 00:00:00+09:00,4360.129793464085,4458.267763091893,4276.011533783106,4367.1396484375,43540000,0.0,0.0
2000-07-28 00:00:00+09:00,4065.7127457597076,4142.8210909379095,4002.6240997048158,4016.643798828125,83035000,0.0,0.0
2000-07-31 00:00:00+09:00,4016.64549539857,4142.82284080376,3890.4681499933795,4135.81298828125,46615000,0.0,0.0
2000-08-01 00:00:00+09:00,4177.871310414992,4395.176697366108,4114.782649687249,4360.12744140625,53120000,0.0,0.0
2000-08-02 00:00:00+09:00,4276.010026256178,4325.078993770593,4156.84253372117,4254.98046875,37190000,0.0,0.0
2000-08-03 00:00:00+09:00,4332.090703708022,4332.090703708022,4184.883738048041,4226.94287109375,27815000,0.0,0.0
2000-08-04 00:00:00+09:00,4156.841882654139,4212.920693887247,4100.763071421031,4149.83203125,23605000,0.0,0.0
2000-08-07 00:00:00+09:00,4023.6544412592407,4044.683994088122,3911.496826171875,3911.496826171875,28765000,0.0,0.0
2000-08-08 00:00:00+09:00,3967.5756337155576,4030.664292202201,3904.4869752289146,3911.496826171875,33475000,0.0,0.0
2000-08-09 00:00:00+09:00,3981.5944856770834,4233.949065755209,3981.5944856770834,4205.90966796875,39570000,0.0,0.0
2000-08-10 00:00:00+09:00,4205.912166446835,4318.06982421875,4107.774215896408,4318.06982421875,40830000,0.0,0.0
2000-08-11 00:00:00+09:00,4205.911971738675,4254.980944742293,4121.793732303901,4177.87255859375,33840000,0.0,0.0
2000-08-14 00:00:00+09:00,4247.971053519518,4318.069585755814,4205.911934177741,4219.931640625,23730000,0.0,0.0
2000-08-15 00:00:00+09:00,4219.931640625,4219.931640625,4219.931640625,4219.931640625,0,0.0,0.0
2000-08-16 00:00:00+09:00,4556.403025214175,4577.43257763824,4437.2355614778035,4500.32421875,51915000,0.0,0.0
2000-08-17 00:00:00+09:00,4542.383152173913,4598.461956521739,4444.245244565217,4514.34375,36345000,0.0,0.0
2000-08-18 00:00:00+09:00,4556.404478011593,4570.424184097782,4346.10888671875,4346.10888671875,21370000,0.0,0.0
2000-08-21 00:00:00+09:00,4346.106350304027,4444.244235633472,4339.0965013519235,4395.17529296875,20950000,0.0,0.0
2000-08-22 00:00:00+09:00,4388.167221966912,4535.374109604779,4374.147518382352,4528.3642578125,27710000,0.0,0.0
2000-08-23 00:00:00+09:00,4521.355812676697,4521.355812676697,4318.070047455573,4339.099609375,27905000,0.0,0.0
2000-08-24 00:00:00+09:00,4388.1668461741365,4416.206250942022,4276.009227102592,4360.12744140625,31700000,0.0,0.0
2000-08-25 00:00:00+09:00,4332.087492370605,4486.30419921875,4283.018540191651,4486.30419921875,21960000,0.0,0.0
2000-08-28 00:00:00+09:00,4444.246180144155,4472.285588220774,4388.167363990917,4437.236328125,17630000,0.0,0.0
2000-08-29 00:00:00+09:00,4430.225953325965,4472.285060477794,4318.068334254422,4360.12744140625,16765000,0.0,0.0
2000-08-30 00:00:00+09:00,4304.05128167755,4339.100559215641,4219.933015586132,4226.94287109375,23735000,0.0,0.0
2000-08-31 00:00:00+09:00,4135.813068620029,4135.813068620029,3771.3007303687727,3834.389404296875,114120000,0.0,0.0
2000-09-01 00:00:00+09:00,3883.4580078125,3925.5171198104695,3799.3397838165615,3883.4580078125,49955000,0.0,0.0
2000-09-04 00:00:00+09:00,3813.3595066713483,3890.467879048894,3722.231430225158,3743.260986328125,28625000,0.0,0.0
2000-09-05 00:00:00+09:00,3687.182101410801,3743.2609166413836,3525.955507622876,3610.07373046875,79765000,0.0,0.0
2000-09-06 00:00:00+09:00,3645.122989987864,3701.2018052184467,3568.014619045813,3610.07373046875,53120000,0.0,0.0
2000-09-07 00:00:00+09:00,3462.8662670031968,3490.9056699748826,3336.6889536306107,3357.718505859375,83905000,0.0,0.0
2000-09-08 00:00:00+09:00,3434.8285462426356,3455.858108770652,3357.7201503065767,3420.808837890625,57170000,0.0,0.0
2000-09-11 00:00:00+09:00,3420.808837890625,3420.808837890625,3420.808837890625,3420.808837890625,0,0.0,0.0
2000-09-12 00:00:00+09:00,3420.808837890625,3420.808837890625,3420.808837890625,3420.808837890625,0,0.0,0.0
2000-09-13 00:00:00+09:00,3420.808837890625,3420.808837890625,3420.808837890625,3420.808837890625,0,0.0,0.0
2000-09-14 00:00:00+09:00,3224.5331989782376,3301.6416015625,3112.3755224920383,3301.6416015625,106130000,0.0,0.0
2000-09-15 00:00:00+09:00,3154.4339304956898,3238.5521686422417,3014.2368669181037,3049.2861328125,82695000,0.0,0.0
2000-09-18 00:00:00+09:00,2810.9507862927035,2888.059161976543,2593.645363910973,2782.911376953125,146305000,0.0,0.0
2000-09-19 00:00:00+09:00,2796.9309064424956,3063.3052784846377,2733.842239379883,2916.098388671875,100525000,0.0,0.0
2000-09-20 00:00:00+09:00,3224.532958984375,3266.5920845363453,3126.3949993631118,3224.532958984375,103410000,0.0,0.0
2000-09-21 00:00:00+09:00,3217.5218977494674,3266.5908591530538,3028.2559037642045,3084.334716796875,65445000,0.0,0.0
2000-09-22 00:00:00+09:00,2691.7825657894737,2838.9894248560854,2649.723463199013,2663.7431640625,103265000,0.0,0.0
2000-09-25 00:00:00+09:00,2719.8235716878057,2881.050226710536,2691.784153422983,2867.030517578125,65985000,0.0,0.0
2000-09-26 00:00:00+09:00,2733.842395019531,2831.9803271484375,2733.842395019531,2803.94091796875,58430000,0.0,0.0
2000-09-27 00:00:00+09:00,2803.941144540943,2874.0396731544665,2775.9017330955335,2824.970703125,69795000,0.0,0.0
2000-09-28 00:00:00+09:00,2874.039408866995,2937.128078817734,2824.9704433497536,2846.0,52470000,0.0,0.0
2000-09-29 00:00:00+09:00,2888.0592899133662,2888.0592899133662,2761.881942295792,2831.98046875,57535000,0.0,0.0
2000-10-02 00:00:00+09:00,2691.7827263779527,2719.822129777723,2635.703919578412,2670.753173828125,41120000,0.0,0.0
2000-10-03 00:00:00+09:00,2670.753173828125,2670.753173828125,2670.753173828125,2670.753173828125,0,0.0,0.0
2000-10-04 00:00:00+09:00,2593.6450948445536,2768.891385036753,2516.5367271599857,2726.832275390625,82635000,0.0,0.0
2000-10-05 00:00:00+09:00,2817.960904039102,2860.020022009835,2761.882080078125,2761.882080078125,62745000,0.0,0.0
2000-10-06 00:00:00+09:00,2663.7437650240386,2733.84228515625,2635.704356971154,2733.84228515625,54935000,0.0,0.0
2000-10-09 00:00:00+09:00,2677.764588891006,2691.7842987804875,2579.626619664634,2586.636474609375,63195000,0.0,0.0
2000-10-10 00:00:00+09:00,2593.646353633026,2670.754758741035,2516.5379485250173,2565.60693359375,62145000,0.0,0.0
2000-10-11 00:00:00+09:00,2418.3984375,2425.4082880434785,2250.162024456522,2257.171875,103605000,0.0,0.0
2000-10-12 00:00:00+09:00,2201.093505859375,2299.231432872213,2201.093505859375,2201.093505859375,79535000,0.0,0.0
2000-10-13 00:00:00+09:00,2102.9553101794554,2166.043969484839,1983.7878426026195,2123.98486328125,115295000,0.0,0.0
2000-10-16 00:00:00+09:00,2123.98486328125,2123.98486328125,2123.98486328125,2123.98486328125,0,0.0,0.0
2000-10-17 00:00:00+09:00,2088.9353811445026,2159.0338838674725,1913.689124337078,1920.698974609375,65300000,0.0,0.0
2000-10-18 00:00:00+09:00,1780.5029565161403,1934.7197480254122,1696.3847066019919,1913.690185546875,164215000,0.0,0.0
2000-10-19 00:00:00+09:00,1913.689573090652,2138.004834405307,1885.65016542632,2032.8570556640625,137720000,0.0,0.0
2000-10-20 00:00:00+09:00,2271.1916173986488,2334.2802734375,2236.1423640437315,2334.2802734375,118825000,0.0,0.0
2000-10-23 00:00:00+09:00,2446.4377586364744,2467.4673095703124,2215.1126983642575,2243.152099609375,139960000,0.0,0.0
2000-10-24 00:00:00+09:00,2229.133594627152,2397.3700923348615,2173.0547620579155,2341.291259765625,97115000,0.0,0.0
2000-10-25 00:00:00+09:00,2243.152258566978,2285.211363415109,2194.0833029108258,2250.162109375,68730000,0.0,0.0
2000-10-26 00:00:00+09:00,2053.8865751378676,2123.9850930606617,1920.6993910845588,2025.84716796875,133290000,0.0,0.0
2000-10-27 00:00:00+09:00,2025.8471679687498,2025.8471679687498,2025.8471679687498,2025.84716796875,0,0.0,0.0
2000-10-30 00:00:00+09:00,1962.7582386363638,2018.8370454545457,1906.679431818182,1927.708984375,36830000,0.0,0.0
2000-10-31 00:00:00+09:00,1927.7095754523027,1997.80810546875,1843.5913394325657,1997.80810546875,63190000,0.0,0.0
2000-11-01 00:00:00+09:00,2102.95574913727,2292.221766559624,2074.9163391487727,2285.2119140625,94165000,0.0,0.0
2000-11-02 00:00:00+09:00,2243.1539439006024,2404.380633618458,2222.1243756765343,2327.272216796875,123180000,0.0,0.0
2000-11-03 00:00:00+09:00,2397.3699411791426,2432.4192093250363,2362.3206730332486,2411.3896484375,80420000,0.0,0.0
2000-11-06 00:00:00+09:00,2425.408748441952,2572.615637798255,2369.3299334490744,2460.4580078125,71865000,0.0,0.0
2000-11-07 00:00:00+09:00,2425.409355695858,2488.4980383584666,2369.3305266624275,2411.3896484375,53740000,0.0,0.0
2000-11-08 00:00:00+09:00,2383.3497668850805,2425.4088804183466,2299.2315398185483,2390.359619140625,58215000,0.0,0.0
2000-11-09 00:00:00+09:00,2313.251802332261,2404.3799036362593,2285.2123865464155,2383.350341796875,52305000,0.0,0.0
2000-11-10 00:00:00+09:00,2355.31037352071,2411.38919193787,2327.27096431213,2369.330078125,35140000,0.0,0.0
2000-11-13 00:00:00+09:00,2257.172482638889,2285.211892361111,2173.054253472222,2208.103515625,51070000,0.0,0.0
2000-11-14 00:00:00+09:00,2250.163111909907,2327.2715051529253,2250.163111909907,2306.241943359375,31755000,0.0,0.0
2000-11-15 00:00:00+09:00,2418.399204490459,2425.409057257098,2327.271118524152,2376.340087890625,55720000,0.0,0.0
